Id,Text,Tags,Label,LabelNum,createTime
52076815,"pytorch - use device inside 'with statement' Is there a way of running inside the context of a specific (GPU) device (without having to specify the device for each new tensor, such as the option)? Something like an equivalent of the .. It seems that the default device is the cpu (unless I'm doing it wrong):",|python|gpu|pytorch|,gpu,3,2018-08-29T11:53:00.380
52265049,"CuDNN -- Status Not Intitialized (Keras/TensorFlow + Nvidia P100 + Linux) I am having trouble converting my (working) LSTM model to leverage CuDNN via keras+tensorflow-backend. I am using: Tensorflow 1.10.1 Tensorflow-gpu 1.10.1 Keras 2.2.2 Cuda 9.2 CuDNN 7.2.1 (pretty sure) NVIDIA P100 GPU (driver 390.87). Code example: However, when I swap out for , I am presented with the following error: This error is printed during the fit process: Any help is greatly appreciated!",|tensorflow|keras|gpu|lstm|cudnn|,gpu,3,2018-09-10T20:30:44.830
52324713,"Linear Regression with CNN using Pytorch: input and target shapes do not match: input [400 x 1], target [200 x 1] Let me explain the objective first. Let's say I have 1000 images each with an associated quality score [in range of 0-10]. Now, I am trying to perform the image quality assessment using CNN with regression(in PyTorch). I have divided the images into equal size patches. Now, I have created a CNN network in order to perform the linear regression. Following is the code: While running this code of network I am getting following error input and target shapes do not match: input [400 x 1], target [200 x 1] the target shape is [200x1] is because I have taken the batch size of 200. I found the solution that if I change ""self.fc1 = nn.Linear(3200,1024)"" and ""x = x.view(-1, 3200)"" here from 3200 to 6400 my code runs without any error. Similarly, It will throw an error input and target shapes do not match: input [100 x 1], target [200 x 1] if I put 12800 instead of 6400 Now my doubt is that I am not able to understand the reason behind this. If I am giving 200 images as input to my network then why the input shape is getting affected while changing the parameters when I move from convolutional layer to fully connected layer. I hope I have clearly mentioned my doubt. Even though I anybody has any doubt please ask me. It will be a great help. Thanks in advance.",|python|linear-regression|pytorch|,tensor,1,2018-09-14T03:47:56.120
52503695,RuntimeError: expected stride to be a single integer value I am new at Pytorch sorry for the basic question. The model gives me dimension mismatch error how to solve this ? Maybe more than one problems in it. Any help would be appriciated. Thanks,|python|pytorch|,tensor,1,2018-09-25T17:24:05.850
52595477,"Why is this Keras Conv2D layer not compatible with the input? I am having trouble understanding what input shapes my first convolutional neural network expects. My training set is 500 grayscale images of 50x50 pixels. The network starts with a layer. Documentation for the argument says: So I expected that I need to supply my images (which are so far stored in a column of a ) as a of the shape , since I only have one ""color"" channel in the images. I reshaped it as follows: is now: (500, 1, 50, 50). I supplied that as an arguent to . This produces the following error. Can you point out what is wrong here?",|python|tensorflow|machine-learning|keras|tensor|,tensor,1,2018-10-01T16:48:25.800
52761666,"PyTorch RuntimeError Invalid argument 2 of size I am experimenting with a neural network (PyTorch) and I get this error. RuntimeError: invalid argument 2: size '[32 x 9216]' is invalid for input with 8192 elements at /pytorch/aten/src/TH/THStorage.cpp:84 My task is about image classification with AlexNet and I have backtracked the error to be the size of the images supplied to the neural network. My question is, given the network architecture with its parameters, how does one determine the correct image size required by the network? As per my code below, I first transform the training images before feeding into the neural network. But I noticed the neural network can only accept the size of and or else it gives the error above. For instance, my instinct was to apply of size 64 but apparently this is wrong. Is there a formula to determine the size required? Code",|python|neural-network|deep-learning|conv-neural-network|pytorch|,tensor,1,2018-10-11T13:44:45.627
52800582,"Why do I fail to predict y=x**4 with Keras? (y=x**3 works) I manage to predict and , but equations like or or converge only to inaccurate lines? What do I do wrong? What could I improve?",|python|keras|deep-learning|,training,2,2018-10-14T07:48:22.817
52815264,"TypeError: cannot unpack non-iterable int object Im trying to make my first CNN using pyTorch and am following online help and code already people wrote. i am trying to reproduce their results. I'm using the Kaggle Dogs Breed Dataset for this and below is the error I get. The trainloader does not return my images and labels and any attempt to get them leads in an error: Below is my code: Ive tried debugging it line by line and with I seem to read all the images, only with I seem to get this error.",|python|deep-learning|pytorch|,api,4,2018-10-15T11:02:35.230
52907593,"TypeError: unsupported operand type(s) for /: 'Dimension' and 'float' in TensorFlow I have an code for implementing in deep learning in . I use the module my error is mainly from above, so I on attach it. It give me the following error: line 118 is my code location. The error seems to occur in tensorflow package. it give me the . I try both and but with same problem. How to deal with this situation? An very similar situation is in github , its error can be addressed in its code, but my error seems to be happen in",|python|tensorflow|typeerror|,api,4,2018-10-20T16:10:11.023
52950449,"valueError when using multi_gpu_model in keras I am using google cloud VM with 4 Tesla K80 GPU's. I am running a keras model using multi_gpu_model with gpus=4(since i have 4 gpu's). But, i am getting the following error ValueError: To call with , we expect the following devices to be available: ['/cpu:0', '/gpu:0', '/gpu:1', '/gpu:2', '/gpu:3']. However this machine only has: ['/cpu:0', '/xla_cpu:0', '/xla_gpu:0', '/gpu:0']. Try reducing . I can see that there are only two gpu's here namely . so, i tried with and again got the following error ValueError: To call with , we expect the following devices to be available: ['/cpu:0', '/gpu:0', '/gpu:1']. However this machine only has: ['/cpu:0', '/xla_cpu:0', '/xla_gpu:0', '/gpu:0']. Try reducing . can anyone help me out with the error. Thanks!",|python|tensorflow|keras|google-cloud-platform|gpu|,gpu,3,2018-10-23T13:34:01.440
53082519,Problem with tf.train.Saver() and GPU - TensorFlow My code is structured as follows: I want to save the model after the training phase. When I run it gives me this error: Reading this question I changed the code in this way: But now I get this error: I've tried also to do this way: And I still get the same error. The error is always in the line. How can I solve this problem?,|python|tensorflow|gpu|,gpu,3,2018-10-31T11:41:44.530
53119432,"Keras - CNN input shape incompatible I am working on binary classification my code is working fine on Keras Lstm when I am working with CNN I am getting input shape incompatibility error. this is the value error i am getting ValueError: Error when checking target: expected dense_61 to have 3 dimensions, but got array with shape (24, 1) this is my cnn code using keras I am working on binary classification either it will be positive or either negative for reference this is my lstm code inputBatch is something like this it is working on LSTM code but not working on CNN this is the input which I have used for training on both codes separately",|python|tensorflow|keras|,tensor,1,2018-11-02T13:25:32.530
53186736,"RuntimeError: Attempting to deserialize object on CUDA device 2 but torch.cuda.device_count() is 1 I've got a snippet of python code for training a model. The problem is that after running: to load a pretrained model,I'm getting: I think this is because they have trained the model on two GPUs and I need to load it in one GPU. I changed this line: to in order to map data of cuda 1 to cuda 0 but it did not work.",|python|pytorch|,gpu,3,2018-11-07T09:34:47.003
53194827,"cannot train Keras convolution network on GPU I can train a Keras network with layer using dataset. However, when I tried to train a convolutional network, I got an error. Here is some part of the code: and its error when I tried to fit. UnknownError: Failed to get convolution algorithm. This is probably because cuDNN failed to initialize, so try looking to see if a warning log message was printed above. [[{{node conv2d/Conv2D}} = Conv2D[T=DT_FLOAT, data_format=""NCHW"", dilations=[1, 1, 1, 1], padding=""VALID"", strides=[1, 1, 1, 1], use_cudnn_on_gpu=true, _device=""/job:localhost/replica:0/task:0/device:GPU:0""](training/TFOptimizer/gradients/conv2d/Conv2D_grad/Conv2DBackpropFilter-0-TransposeNHWCToNCHW-LayoutOptimizer, conv2d/Conv2D/ReadVariableOp)]] [[{{node loss/dense_1_loss/broadcast_weights/assert_broadcastable/AssertGuard/Assert/Switch_2/_69}} = _Recvclient_terminated=false, recv_device=""/job:localhost/replica:0/task:0/device:CPU:0"", send_device=""/job:localhost/replica:0/task:0/device:GPU:0"", send_device_incarnation=1, tensor_name=""edge_112_l...t/Switch_2"", tensor_type=DT_INT32, _device=""/job:localhost/replica:0/task:0/device:CPU:0""]] I have in and the is already contain that folder.",|tensorflow|keras|,api,4,2018-11-07T17:37:05.647
53277448,"how to avoid insert duplicate record in node mysql? Here I insert user details username,emailid and contactno and userid is primary key of user table. My query is when i insert duplicate username or emailid and if duplicate record is heard in the table, it does not allow the record to be inserted how it is possible ? app.js User",|mysql|node.js|,Others,5,2018-11-13T09:11:33.200
53332663,"Torchvision 0.2.1 transforms.Normalize does not work as expected I am trying a new code using Pytorch. In this code, to load the dataset (CIFAR10), I am using torchvision's datasets. I define two transform functions ToTensor() and Normalize(). After normalize I expect the data in the dataset should be between 0 and 1. But the max value is still 255. I also inserted a print statement inside the '__call__' function of Normalize class in transforms.py (Lib\site-packages\torchvision\transforms\transforms.py). This print is not printed while running the code too. Not sure what is happening. Every page I visited in the internet, mentions the usage almost the same way as I do. For example some sites I visited https://github.com/adventuresinML/adventures-in-ml-code/blob/master/pytorch_nn.py https://github.com/pytorch/tutorials/blob/master/beginner_source/blitz/cifar10_tutorial.py My code is given below. This reads the dataset with and without Normalize, then prints some stats. The min and max printed is an indicator of whether the data is normalized or not. The output looks like, Please help me understand this better. As most of the functions I tried, ends up with similar results - for example Grayscale, CenterCrop too.",|python|deep-learning|pytorch|normalize|torchvision|,api,4,2018-11-16T06:37:49.840
53367049,"F.relu(self.fc1(x)) is causing RuntimeError problem I have implemented the following CNN for my training and validation data sets that contain 90 and 20 images respectively divided into 3 classes: I am getting the following error while running: Can someone please suggest what I should do to get rid of this problem? I changed the x.view(...) by following some threads. However, it did not help in this case.",|python|pytorch|,tensor,1,2018-11-19T00:59:39.987
53380068,"Pytorch on google-colaboratory GPU - Illegal memory access I am using pytorch(0.4.0) on google-colaboratory ( NVIDIA-SMI 396.44 Driver Version: 396.44) When running my code outside any function, I am able to send pytorch tensors and model to the GPU : And my CNN model is trained successfully with 98% accurancy. But when I put the same code in a function, I have the following error: UPDATE(18/11/21): It turned out that being part or not of a function is irrelevant. Usually, I have first a CUDNN_STATUS_EXECUTION_FAILED error then the second time a cuda runtime error (77) as shown below. But it sometimes works a few times before failing. CUDNN_STATUS_EXECUTION_FAILED (first try) : cuda runtime error (77) (other tries):",|gpu|pytorch|google-colaboratory|,gpu,3,2018-11-19T17:46:00.857
53416833,"RuntimeError: Given groups=1, weight of size [64, 3, 7, 7], expected input[3, 1, 224, 224] to have 3 channels, but got 1 channels instead In the code below: I get the following error: Also, test_data has the shape: torch.Size([3, 1, 224, 224]). How should I fix this?",|python|deep-learning|pytorch|tensor|,tensor,1,2018-11-21T16:44:52.477
53442190,ImportError: cannot import name 'normalize_data_format' I have read an article Here and its pretty nice enough to understand. Given its implementation on GitHub . When I am trying to train at my own using given code it gives me an Import Error in this file at line 117 like following. I am using google Colab environment. Having some search over the error i got that the following line is compatible to keras version==2.2.2. I have also installed that yet not solved with the error. Please help me to get over it. By default keras version installed in colab is 2.2.4,|python-3.x|keras|deep-learning|conv-neural-network|keras-layer|,api,4,2018-11-23T07:18:27.493
53538138,"Save and load checkpoint pytorch i make a model and save the configuration as: and then i want load this configuration : when i try, this is the error: where i do wrong? thx in advance",|python-3.x|pytorch|recurrent-neural-network|checkpointing|,api,4,2018-11-29T11:35:43.017
53710313,"pytorch vgg model test on one image I've trained a vgg model, this is how I transformed the test data the model's finished training now I want to test it on a single image Error I can tell I need to shape the input, however I don't know how to based on the way it seems to expect the input to be inform of a batch.",|python|pytorch|,tensor,1,2018-12-10T17:01:26.433
53767829,"Value Error problem with multicell Dimensions must be equal, but are 20 and 13 I am working with python 3.6.5 and tensorflow 1.8.0 Nr of neurons are 10 at the moment, input in this example is 3 I have already build a recurrent neuronal network and now wanted to improve it. I need some help! Here is a little excerpt of the code to reproduce my error: You can also replace BasicRNN by LSTM or GRU to get the other messages. I was trying this and received the error and is there an error in the ? Has anyone ever had similar problems? Thank you so much!",|python|tensorflow|multidimensional-array|valueerror|word-embedding|,tensor,1,2018-12-13T18:11:49.580
53792566,"hive sql select count(*) generate too big job.jar file I am new to hadoop and hive. I have configured them successfully(maybe...) on four servers. I can run the wordcount example from hadoop. Then I create a table in hive, with just 5 records to test. But when I submit select count(*) from the table, it takes about 2-3 minutes(may be longer) before submitting the mr job: (this is message from the console) . That's what i get in the first two minutes. And after that I can see the job being submitted from 8088 web ui. That's the message from the console: But it takes about 15 minutes to finish. It stucks in the map %0 , reduce 0% for a long time. I have looked the log and check the tmp dir from hdfs and see that the job.jar file generated by hive is 34MB, which takes a lot of time to share between nodes(I think...). So why the jar file is so big??? Do I include something that is not necessary? Or do I make some mistakings when configuring? I think I make a very simple configuration. Now the select finished...",|hadoop|hive|,Others,5,2018-12-15T13:02:24.903
53813636,"vgg probability doesn't add up to 1, pytorch I've trained a vgg16 model to predict 102 classes of flowers. It works however now that I'm trying to understand one of it's predictions I feel it's not acting normally. model layout testing on a single image given this as how I test it on a single image (and the model as usual is trained and tested on batches it returns a prediction matrix that doesn't seem to be normalized or add up to 1. Is this normal?",|pytorch|vgg-net|,model,0,2018-12-17T10:49:56.077
53820175,"Error when converting PyTorch model to TorchScript I'm trying to follow the PyTorch guide to load models in C++ . The following sample code works: However, when trying other networks, such as squeezenet (or alexnet), my code fails:",|pytorch|torchscript|,api,4,2018-12-17T17:23:33.533
53894900,"Why doesn't tensorflow on google deep learning VM use GPU? I am using a google deep learning VM from google marketplace and I opted for a NvdiaK80 GPU. I am trying to train an object detection model using object detection API. However, I notice that tensorflow is not using GPU by default(code to check is below) My assumption here is that this instance comes with all the required NVIDIA drivers so it's not a driver related problem. Further investigation showed that I had 2 installations of Tensorflow (tensorflow 1.12.0 and tensorflow-GPU 1.12.0). So I uninstalled the CPU version. However it still does not help. I used the code below to check if tensorflow is using GPU For reference, I am using the below code for object detection training which is running fine on the deep learning VM but is not using GPU. Output(I would have expect the GPU device specifics that is being used)",|tensorflow|gpu|google-dl-platform|,gpu,3,2018-12-22T10:36:15.537
53914450,"Problems with LSTM model I try to realise LSTM model in PyTorch and got such problem: loss don't reduce. My task is so: I have sessions with different features. Session length is fixed and equals to 20. My goal is to predict will the last session been skipped or not. I tried to scale input features, I tried to pass into features(maybe provided features are absolutely uninformative, I thought this should lead to overfitting and loss should be near 0), but always my loss reduction looks like this: I defined also function. And yes, I know about problems with last batch in this generator Here is my RNN Here is my train function: Run training: After all these steps I get plot like in the top of my question. I think I get a huge error somewhere because I put target variable in features, but still no loss reduction. Where I am wrong? PS.How to generate sample data? I will use real data and add some noise.",|python|python-3.x|lstm|pytorch|recurrent-neural-network|,training,2,2018-12-24T14:05:47.807
53972814,"CuDNNLSTM: Failed to call ThenRnnForward I am facing an issue when trying to use CuDNNLSTM instead of keras.layers.LSTM. This is the error I am getting: Failed to call ThenRnnForward with model config: [rnn_mode, rnn_input_mode, rnn_direction_mode]: 2, 0, 0 , [num_layers, input_size, num_units, dir_count, seq_length, batch_size]: [1, 300, 512, 1, 5521, 128] [[{{node bidirectional_1/CudnnRNN_1}} = CudnnRNN[T=DT_FLOAT, _class=[""loc:@train...NNBackprop""], direction=""unidirectional"", dropout=0, input_mode=""linear_input"", is_training=true, rnn_mode=""lstm"", seed=87654321, seed2=0, _device=""/job:localhost/replica:0/task:0/device:GPU:0""](bidirectional_1/transpose_1, bidirectional_1/ExpandDims_1, bidirectional_1/ExpandDims_1, bidirectional_1/concat_1)]] [[{{node loss/mul/_75}} = _Recvclient_terminated=false, recv_device=""/job:localhost/replica:0/task:0/device:CPU:0"", send_device=""/job:localhost/replica:0/task:0/device:GPU:0"", send_device_incarnation=1, tensor_name=""edge_1209_loss/mul"", tensor_type=DT_FLOAT, _device=""/job:localhost/replica:0/task:0/device:CPU:0""]] Also, I got this error in one of the runs: InternalError: GPU sync failed And the kernel kept dying after each run. I only started getting this error when I tried to run it on a VM instance on google cloud with CuDNNLSTM. my code is: The model summary:",|tensorflow|keras|google-cloud-platform|gpu|lstm|,gpu,3,2018-12-29T19:41:39.667
53976618,"Tensorflow can find right cudnn in one python file but fail in another I am trying to use tensorflow gpu version to train and test my deep learning model. But here comes the problem. When I train my model in one python file things go on well. Tensorflow-gpu can be used properly. Then I save my model as a pretrained on as format and try to reuse it in another python file. Then I got the following error messages. I checked my cudnn version, in fact it is version . I also checked my environment path settings , , are in there. So why this happens? And how can I solve this? -- cuda: cudnn: (I think, I copy those cudnn files manually) windows 10 python:",|tensorflow|gpu|nvidia|,gpu,3,2018-12-30T09:51:35.350
54004948,"Consequences of Keras running out of memory in case this question is off topic here, please feel free to refer to another StackExchange site. :-) I am working with Keras and have quite limited memory on my GPU (GeForce GTX 970, ~4G). So as a consequence I run out of memory (OOM) working with Keras having a batch size set above a certain level. Lowering the batch size I don't have this issue, but Keras outputs the following warnings: What do these warnings mean for me as a user? What are those performance gains? Does it mean that it simply computes faster or do I even get better results in terms of a better validation loss? In my setup I use Keras with Tensorflow backend and tensorflow-gpu==1.8.0.",|tensorflow|keras|out-of-memory|gpu|,gpu,3,2019-01-02T10:47:04.293
54048122,"Mysql count of a subquery column with having I have a table called giveaways and each giveaway can have contestants. I am trying to get the number of giveaways without winners. The contestants table has a field called winner that is 1 or 0. My data looks like: Giveaway Table Contestant Table This is my query : Right now this will return multiple rows, I want to get the count of rows. I tried wrapping a count() around the winners subquery but that did not work. In the example above this would be returned: I want just the count of rows which would be 2. What's a better approach? Thx",|mysql|count|subquery|,Others,5,2019-01-05T01:16:33.813
54054163,"Index pytorch tensor with different dimension index array I have the following function, which does what I want using , but breaks when feeding a due to indexing errors. The problem is that results in different dimensions, depending on numpy and torch. Apparently, pytorch does not support indexing with index arrays of different dimensionality than the array being indexed. Ideally, the following should work: But the dimensions are different: Which results in an error (logically): How do I match the torch behavior to numpy? I've read various questions on the torch forums (e.g. this one with only one dimension ), but could find how to apply this here. Similarly, index_select only works for one dimension, but I need it to work for at least 2 dimensions.",|python|numpy|indexing|pytorch|,tensor,1,2019-01-05T16:59:49.063
54064299,"CNN Keras Object Localization - Bad predictions I'm a beginner in machine learning and I currently am trying to predict the position of an object within an image that is part of a dataset I created. This dataset contains about 300 images in total and contains 2 classes (Ace and Two). I created a CNN that predicts whether it's an Ace or a two with about 88% accuracy. Since this dataset was doing a great job, I decided to try and predict the position of the card (instead of the class). I read up some articles and from what I understood, all I had to do was to take the same CNN that I used to predict the class and to change the last layer for a Dense layer of 4 nodes. That's what I did, but apparently this isn't working. Here is my model: What I feed to my model: X : a grayscale Image of 150x150 pixels. Each pixels are rescaled between [0-1] y : Smallest X coordinate, Highest Y coordinate, Width and Height of the object (each of those values are between [0-1]. And here's an example of predictions it gives me: but what I really wanted was: I knew something was wrong here so I decided to train and test my CNN on a single image (so it should overfit and predict the right bounding box for this single image if it worked). Even after overfitting on this single image, the predicted values were ridiculously high. So my question is: What am I doing wrong ? EDIT 1 After trying @Matias's solution which was to add a sigmoid activation function to the last layer, all of the output's values are now between [0,1]. But, even with this, the model still produces bad outputs. For example, after training it 10 epochs on the same image, it predicted this: but what I expected was: EDIT 2 Okay, so, after experimenting for quite a while, I've come to a conclusion that the problem was either my model (the way it is built) or the lack of training data. But even if it was caused by a lack of training data, I should have been able to overfit it on 1 image in order to get the right predictions for this one, right? I created another post which asks about my last question since the original one has been answered and I don't want to completely re-edit the post since it would make the first answers kind of pointless.",|tensorflow|machine-learning|keras|conv-neural-network|object-detection|,model,0,2019-01-06T17:50:57.373
54194884,"Tensorflow segmentation fault with single machine multiple GPUs training Recently, I am trying to learn how to use Tensorflow to do the data parallel training and I found a toy example here https://github.com/aymericdamien/TensorFlow-Examples/blob/master/examples/6_MultiGPU/multigpu_cnn.py . However, I cannot run this example successfully and I got the following error. I believe that what I really do is to collect and average gradients from multiple GPUs and then, update the parameters in my model. I am not sure what causes this problem. The complete code is as the following, which is the official code.",|python|tensorflow|gpu|,gpu,3,2019-01-15T08:11:33.610
54196469,"Tensorflow predict the class of output I have tried the example with keras but was not with LSTM. My model is with LSTM in Tensorflow and I am willing to predict the output in the form of classes as the keras model thus with . The Tensorflow model I am trying is something like this: I am encoding the with sklearn LabelEncoder as: The data is converted to sparse matrix kinda thing in binary format. When I tried to predict the output I got the following: What I was expecting for the label based on the encoding done. As the Keras model thus. See the following: The output is something like the following: Kindly, let me know what I can do in the tensorflow model that will get me the result with respect to the encoding done. I am using",|python|python-3.x|tensorflow|keras|categorical-data|,training,2,2019-01-15T09:55:31.747
54233276,"What is the reason that TensorFlow does not detect GPU on Windows I have installed CUDA 9.0 on my machine which has the NVIDIA GTX 1080 graphics cards. When I run the command then I get: But I have tried the steps from the TensorFlow official site to install TF with GPU support, but it still using the CPU. I have tried install and install, all was the same result. No one was able to detect GPU, then I have tried many other tutorials on the web, which they were able to detect the GPU, but I am not. What can be the reason, is there any changing in the new GPU version of TF? If yes, then what is the latest documentation to install TF with GPU support, if not, then where I am doing wrong. Thanks! Update1: Tensorflow really wastes my time. Very annoying, at the first I decided to build TF from source, to use it with CUDA 10, but on both OS Windows 10 and Ubuntu 18.04 I was unable to build it successfully. So I gave up, then I decided to use with CUDA 9.0, which is not supported in Ubuntu 18.04, so I came back to windows, but even still the prebuilt library of TF not working, really annoying. I don't know why TF still using CUDA 9.0 which CUDA 10.0 already officially released, and TF still not supporting Python 3.7? amazing not? and the same thing with MS Build Tools 2015, which 2017 already exist, and many more tools. TF relays on old versions of the tools which make a lot of problem for some people that they must uninstall their new versions which still using, it is very annoying... Update2: output:",|tensorflow|gpu|,gpu,3,2019-01-17T09:57:41.393
54250552,"AttributeError: 'tuple' object has no attribute 'ndims', while using tensorflow eager execution mode I am using tf eager mode, and trying to create a GAN model. To made this, i created a class as follows. I tried sending array specificly, found in keras issues, but that also didn't worked? Now, on using following script: I am getting following error please, if someone can help.",|python|tensorflow|deep-learning|attributeerror|,api,4,2019-01-18T08:59:47.787
54255431,"InvalidArgumentError: cannot compute MatMul as input #0(zero-based) was expected to be a float tensor but is a double tensor [Op:MatMul] Can somebody explain, how does TensorFlow's eager mode work? I am trying to build a simple regression as follows: The error is following: Edit I updated my code. Now, the problem comes in gradients calculation, it is returning zero. I have checked the loss value that is non-zero.",|python|tensorflow|machine-learning|keras|eager-execution|,training,2,2019-01-18T13:52:51.467
54282951,"single layer net in keras with imagedatagenerator, but loss is always negative I have tried many kinds of net, but even in basic net(single layer), loss which set as binary_crossentropy is always negative here is the code here is the processing: 1/200 [..............................] - ETA: 20:17 - loss: 12.9030 - acc: 0.1250 2/200 [..............................] - ETA: 10:22 - loss: -2.0179 - acc: 0.0625 3/200 [..............................] - ETA: 7:03 - loss: -6.3273 - acc: 0.0417 4/200 [..............................] - ETA: 5:23 - loss: -7.8592 - acc: 0.0312 5/200 [..............................] - ETA: 4:24 - loss: -8.6776 - acc: 0.0250 6/200 [..............................] - ETA: 3:44 - loss: -9.5563 - acc: 0.0208 7/200 [>.............................] - ETA: 3:15 - loss: -9.3298 - acc: 0.0179 8/200 [>.............................] - ETA: 2:54 - loss: -9.3455 - acc: 0.0156 9/200 [>.............................] - ETA: 2:37 - loss: -10.2439 - acc: 0.0139 10/200 [>.............................] - ETA: 2:24 - loss: -10.5647 - acc: 0.0125 11/200 [>.............................] - ETA: 2:13 - loss: -10.8719 - acc: 0.0114 12/200 [>.............................] - ETA: 2:04 - loss: -11.3775 - acc: 0.0104 13/200 [>.............................] - ETA: 1:56 - loss: -11.3066 - acc: 0.0096 14/200 [=>............................] - ETA: 1:49 - loss: -11.4598 - acc: 0.0089 15/200 [=>............................] - ETA: 1:48 - loss: -11.4930 - acc: 0.0083 16/200 [=>............................] - ETA: 1:47 - loss: -11.6465 - acc: 0.0078 17/200 [=>............................] - ETA: 1:51 - loss: -11.6061 - acc: 0.0074 the input image is the photo of breast cancer hispological images, with 460*460 size and 20000 pics in PNG format. I would appreciate it if it will be solved!",|image|keras|neural-network|deep-learning|loss-function|,model,0,2019-01-21T02:54:03.297
54417736,"PyTorch runtime error : invalid argument 0: Sizes of tensors must match except in dimension 1 I have a PyTorch model and I'm trying to test it by performing a forward pass. Here is the code: Here is how I attempt to test it: This works fine, as does for any size that are multiples of 64. If I try: It throws an error I figure the problem is caused by the input size not being a power of 2 but I am not sure how to rectify it for the given input dimenstions (320, 320).",|deep-learning|pytorch|,tensor,1,2019-01-29T09:29:00.453
54479547,"Can we use pytorch scatter_ on GPU I'm trying to do one hot encoding on some data with pyTorch on GPU mode, however, it keeps giving me an exception. Can anybody help me? Here's one example: So if I give it an tensor on GPU, it shows like this: BTW, if we simply remove the here, everything goes one well",|gpu|pytorch|one-hot-encoding|,gpu,3,2019-02-01T12:28:56.200
54590442,"Remove operation graph tensorflow to run on CPU I have trained a network (using GPU) and now I want to run it (for inference) on a CPU. To do so, I use the following code which loads the meta graph and then the parameters of the network. Problem is that since the graph has been defined for training, I have used some specific operations that do not run on CPU. For example ""MaxBytesInUse"" https://www.tensorflow.org/api_docs/python/tf/contrib/memory_stats/MaxBytesInUse which records the GPU activity. Thats is why, when I try to run this code, I get the following error : Is there a simple way to remove the specific GPU related operations and to run the graph on a CPU ?",|python|tensorflow|gpu|,gpu,3,2019-02-08T10:30:53.430
54706146,"Moving member tensors with module.to() in PyTorch I am building a Variational Autoencoder (VAE) in PyTorch and have a problem writing device agnostic code. The Autoencoder is a child of with an encoder and decoder network, which are too. All weights of the network can be moved from one device to another by calling . The problem I have is with the reparametrization trick: The noise is a tensor of the same size as and and saved as a member variable of the autoencoder module. It is initialized in the constructor and resampled in-place each training step. I do it that way to avoid constructing a new noise tensor each step and pushing it to the desired device. Additionally, I want to fix the noise in the evaluation. Here is the code: When I now move the autoencoder to the GPU with I get an error in forwarding because the noise tensor is not moved. I don't want to add a device parameter to the constructor, because then it is still not possible to move it to another device later. I also tried to wrap the noise into so that it is affected by , but that gives an error from the optimizer, as the noise is flagged as . Anyone has a solution to move all of the modules with ?",|python|deep-learning|gpu|pytorch|autoencoder|,gpu,3,2019-02-15T09:23:54.990
54738769,Why is my loss in Keras not changing when training my model? I have been trying to make a Keras model to find patterns within a numerical dataset of mine. I have changed loss and optimizers many times without any change in the loss. I also have removed/added layers and changed the number of neurons in layers and still get no change in the loss. The model is: I have also changed the epochs and batch size with no effect on the loss. Here are the logs: The data most certainly does have a slight/decent pattern which the model should be able to pick up on. Can anyone recommend any changes in order to make the model actually fit the data or spot any errors? Thank you!,|tensorflow|machine-learning|keras|deep-learning|,model,0,2019-02-17T23:42:38.630
54811239,"LSTM with multiple input sequences and corresponding multiple output sequences I have an issue related to reshaping input/output data for LSTM. While there are a lot of posts considering these issues, I couldn't come across to find a proper solution for this. My apologies if the mistake is quite obvious - I am rather new to the field of Deep Learning. My issue is as follows: I performed a simulation which resulted in several sequences of time dependent data which I'd like to feed into an LSTM-network. The data (very much simplified) looks as follows: That is I have two sequences with three time steps each and 4 features per time step. Hence, the shape of X is (2,3,4). Correspondingly, what I would like to predict looks as follows and has shape (2,3,1). That is, the data point [8,0,18,10] is supposed to predict [10], followed by point [9,0,20,7] which should predict 7 and so on. My model then looks as follows: While this seems to work without errors, my result is quite bad. Most likely, I think this is related to reshaping the output vector correctly. Also, I am not quite sure about whether or not return_sequences has to be true or not. If it is set to False, I get the error message 'Expected dense_2 to have 2 dimensions, but got an array with shape (2,3,1). Not quite sure about this. I was also looking into Seq2Seq modelling since I am trying to predict a sequence based on a sequence, but I couldn't find a workaround. Can anybody help?",|python|tensorflow|keras|lstm|,model,0,2019-02-21T15:57:49.123
54888906,"scalar custom loss function in keras for end-to-end time series prediction resulting in NaN loss and predictions I am working on a denoising autoencoder for audio, feeding raw time-series audio to the network and receiving time-series audio as output from the network. The loss objective function returns values of shape , which (I hope I understood correctly) is further processed by Keras internally to reach the final single-valued loss used for backprop by computing the mean over time bins and batches. My current efforts are focused on creating a custom loss function using signal power instead of the error of individual samples, returning values of shape . The model compiles nicely but returns only NaN loss at training time. Trying to predict anything using such a model results in output vectors consisting of NaN as well. This is the loss function: When using the function on actual numbers (either using a subset of the training data or randomly filled arrays) I do get non NaN results: Is the training behavior due to the shape of the loss or is there perhaps some other problem with the internal structure of the loss function?",|keras|conv-neural-network|nan|autoencoder|loss-function|,training,2,2019-02-26T15:26:38.370
